"","id","name","host_id","host_name","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365","group"
"11262",29410536,"Gorgeous Centrally Located 4 Bdrm House in Toronto",11787617,"Reginald","Little Portugal",43.65267,-79.42674,1,400,3,56,44,3.97,2,126,2
"11263",29411935,"Cute 1 bdrm in Trendy Downtown Toronto",11787617,"Reginald","Little Portugal",43.65106,-79.42548,1,150,2,49,51,3.5,2,229,2
"11264",29414041,"Luxury Studio in Heart of Kensington Market - 302",55175789,"Ben","Kensington-Chinatown",43.65625,-79.40218,1,148,2,40,20,2.59,26,228,2
"11265",29415979,"2 Story Loft - Kensington Mkt - Sun Filled 401",55175789,"Ben","Kensington-Chinatown",43.65698,-79.40144,1,199,2,55,21,3.53,26,228,2
"11266",29416190,"Bloor West Haven",221588578,"Bruce & Nozomi","Lambton Baby Point",43.65444,-79.48867,1,190,2,5,73,0.34,2,0,2
"11267",29416909,"2 Story Loft - Kensington Mkt - Stunning Views 406",55175789,"Ben","Kensington-Chinatown",43.65681,-79.4037,1,198,2,63,26,4.04,26,225,2
"11268",29417880,"Eclectic West Downtown Basement Room",126492041,"Davey","Corso Italia-Davenport",43.67255,-79.44297,3,30,1,5,445,0.32,1,0,1
"11269",29418150,"Updated 2 Bdrm Apt -300m walk to Subway(Greenwood)",5375629,"Malik","Danforth",43.68364,-79.32793,1,89,2,51,26,3.28,3,63,2
"11270",29419527,"Cozy Home",221612085,"Lee","Runnymede-Bloor West Village",43.6527,-79.48024,3,80,1,91,23,5.74,1,135,3
"11271",29420205,"Luxurious Spacious Toronto Condo",221617900,"DeCaza","Cabbagetown-South St.James Town",43.66419,-79.37564,1,95,1,18,293,1.15,1,0,2
"11272",29421276,"Newly renovated apartment in Dufferin Grove.",214839910,"Chris","Dufferin Grove",43.65413,-79.44013,1,110,3,5,128,0.79,1,340,2
"11273",29422248,"East Chinatown Toronto Studio Unit",195606737,"Sheng","North Riverdale",43.66742,-79.3501,1,99,1,102,4,6.46,3,21,3
"11274",29433520,"Executive Home in Lakefront Community",221710414,"Deborah","New Toronto",43.5968,-79.50388,1,76,2,34,138,2.38,1,115,2
"11275",29436591,"Private Apartment in Executive Home on Park",17764429,"Murray","Yonge-Eglinton",43.7081,-79.4074,1,119,60,1,461,0.07,2,38,1
"11276",29438946,"New 2 Bdrm Apt - 300m walk to Subway (Greenwood)",5375629,"Malik","Danforth",43.68381,-79.32657,1,89,3,44,26,2.85,3,49,2
"11277",29439045,"Private bedroom in the heart of downtown Toronto!",10932018,"Rodrigo","Kensington-Chinatown",43.65255,-79.38952,3,40,2,11,27,0.69,1,48,2
"11278",29444626,"At Exhibition Place in Toronto - 2Bedroom",47291261,"Sozi","Niagara",43.63545,-79.40552,1,209,2,2,96,0.31,2,104,2
"11279",29453607,"The Toy Loft + Free Parking",29522076,"Ian","Weston-Pellam Park",43.66934,-79.46067,1,76,1,44,6,2.74,1,3,2
"11280",29456433,"Nice Warm Bedroom Cozy & Comfy",50535614,"Kayla","Milliken",43.83017,-79.27483,3,36,1,13,43,1.46,16,349,4
"11281",29456588,"Big Beautiful Loft By The Beach",220760685,"Sonia","East End-Danforth",43.68146,-79.28683,1,125,14,5,62,0.32,1,365,2
"11282",29457988,"Spacious private suite by the lake",221890984,"Michelle And Gene","Guildwood",43.74017,-79.20204,3,76,2,42,49,2.63,1,334,4
"11283",29460018,"The Bluffs",53696969,"Tim","Cliffcrest",43.73238,-79.23199,1,76,3,11,147,0.73,1,318,4
"11284",29461000,"Prime Location Loft in Downtown I
Queen/King WestI",209666129,"Natalija","Waterfront Communities-The Island",43.64764,-79.39611,1,99,1,132,5,8.34,2,179,3
"11285",29461124,"Earls Court Place:House with character main floor.",46024106,"Janet","Corso Italia-Davenport",43.67239,-79.45066,1,130,1,21,50,1.33,7,176,2
"11286",29461224,"☆PRIME location ☆ View, Transit, Wifi, Cable tv☆",28246473,"Stoyan","Waterfront Communities-The Island",43.64048,-79.38295,1,180,4,3,194,0.19,1,0,2
"11287",29462113,"MODERN + LUXURIOUS Downtown 1 Bedroom Apartment",14248862,"Sam","Bay Street Corridor",43.65759,-79.38486,1,119,5,14,46,0.95,2,22,2
"11288",29462421,"Toronto Beaches 'Industrial Chic' Coach House",31223873,"Linda","The Beaches",43.67487,-79.30304,1,95,2,22,45,1.58,2,161,2
"11289",29462697,"Comfy bed in our sunlit living room",152088065,"Gennadi","Malvern",43.80397,-79.22727,4,20,28,9,199,0.57,49,328,4
"11290",29462939,"49th Floor Luxury Condo by CN Tower with Parking!",193623792,"Grace","Waterfront Communities-The Island",43.64068,-79.39705,4,50,1,22,41,1.47,1,336,2
"11291",29464634,"Bloordale Village Secs to Subway",40334653,"Vinh","Dovercourt-Wallace Emerson-Junction",43.66096,-79.43626,1,70,1,54,34,3.42,6,25,2
"11292",29477282,"Private Unit, Bathroom, Kitchen Downtown Toronto",222012035,"John","North Riverdale",43.66651,-79.35038,1,99,1,83,11,5.32,4,19,3
"11293",29477654,"Furnished 1 Bedroom in Downtown 2",1919294,"Toronto Suite Rentals","Waterfront Communities-The Island",43.64812,-79.39292,1,199,28,2,167,0.21,83,89,2
"11294",29479469,"Bright & Zen 2 BDRM Downtown Home w/Desk & Parking",222023743,"Noel","Waterfront Communities-The Island",43.64093,-79.3948,1,130,2,32,6,2.06,1,9,2
"11295",29480205,"Kaza Basement Apartment",22190563,"Ardalan","O'Connor-Parkview",43.71141,-79.30692,1,62,2,8,28,1.01,1,0,4
"11296",29480423,"Toronto Luxury Versace Loft 10 mins from CN Tower",165119045,"Yinka","Mimico (includes Humber Bay Shores)",43.62397,-79.48754,1,150,1,87,5,6.21,1,131,3
"11297",29480643,"Modern & Clean 1 Bed Quiet Greektown - Entire Unit",222036210,"Kyle","Danforth East York",43.68619,-79.3394,1,130,2,23,59,1.52,1,218,2
"11298",29483375,"Beautiful Condo- FREE PARKING. Heart of Downtown.",222055159,"Mauricio","Waterfront Communities-The Island",43.63779,-79.39932,1,141,1,144,3,9.19,1,61,3
"11299",29483441,"Hidden Toronto Coach House",2049169,"Adam","Trinity-Bellwoods",43.64951,-79.41206,1,97,2,24,13,1.84,1,54,2
"11300",29484722,"Spacious 3 bed by Hwy 401/Allen Rd.",221893460,"Kevin","York University Heights",43.75128,-79.46312,1,107,2,12,48,0.82,2,86,2
"11301",29490606,"Private One Bedroom Suite - steps to subway",113022490,"Shawn","Danforth",43.6856,-79.31427,1,76,1,49,3,4.57,1,145,3
"11302",29492774," Gorgeous and Cozy DT Studio with CN Tower views",10202618,"Simply Comfort","Waterfront Communities-The Island",43.63878,-79.39887,1,300,1,20,4,1.28,119,311,2
"11303",29493307,"Stylish 2-Bedroom Downtown Condo",1198630,"Ela","Waterfront Communities-The Island",43.64314,-79.38972,1,164,1,28,15,1.85,17,250,2
"11304",29493659,"6km to Pearson Airport+pick-up* Separate entrance",992847,"Megan","Willowridge-Martingrove-Richview",43.68483,-79.56656,1,82,1,80,12,5.16,1,324,3
"11305",29494404,"Cozy place in heart of leslieville",4061364,"Kaye","Greenwood-Coxwell",43.67085,-79.32023,3,32,2,36,264,2.3,1,0,4
"11306",29494424,"Luxurious 5 Bed 6 Bath Home @ Yonge & York Mills",77482743,"Mal","St.Andrew-Windfields",43.75522,-79.40213,1,1001,1,18,14,1.3,2,163,2
"11307",29506181,"1 bed Modern Apartment in Downtown Toronto",222200308,"Jennifer","Waterfront Communities-The Island",43.64463,-79.40095,1,121,2,26,45,1.67,1,43,2
"11308",29507202,"Entire 3 Bedrooms Condo @Yonge-Finch intersect",222206035,"Bez","Willowdale West",43.77748,-79.41556,3,150,1,7,350,0.44,1,0,4
"11309",29508704,"Spacious, newly renovated Annex home",975878,"Leanne","Annex",43.66781,-79.4097,1,99,2,67,11,5.33,1,80,3
"11310",29508903,"2 Bedroom Suite, Close to Toronto's attractions!",785826,"Arlene","Waterfront Communities-The Island",43.64283,-79.39298,1,150,3,6,42,0.43,36,0,2
"11311",29509825,"Trendy Queen West loft for 6",105269100,"Shalini","Trinity-Bellwoods",43.64595,-79.41367,1,150,1,15,11,0.98,8,50,2
"11312",29512805,"Cozy one Bedroom + Den Secondary Unit",222245477,"Reza","Bayview Woods-Steeles",43.79895,-79.37666,1,80,2,58,4,3.93,1,68,4
"11313",29514107,"★Newly Renovated   Modern 2 BDs  bsmt  Apartment.",214694588,"Liang Li (Lily)","Pleasant View",43.7883,-79.33907,1,217,1,31,16,1.99,2,80,4
"11314",29514326,"❤  Downtown Toronto 3 Bedroom on Queen Street W❤",785826,"Arlene","Bay Street Corridor",43.64942,-79.3862,1,199,3,18,43,1.28,36,0,2
"11315",29514384,"Furnished Studio Apartment",38357448,"Mohammed","Moss Park",43.65923,-79.3743,1,135,2,18,77,1.19,26,264,2
"11316",29514629,"Jays Apartment",83329843,"Anwar","Junction Area",43.66832,-79.48181,1,72,2,10,181,0.64,3,103,2
"11317",29515101,"Perfect for groups up to 7",58190540,"Lisa","Greenwood-Coxwell",43.66694,-79.31799,1,135,1,2,160,0.13,2,48,2
"11318",29516835,"❤ Two Bedroom Suite in the Heart of Toronto ❤",785826,"Arlene","Waterfront Communities-The Island",43.64927,-79.38699,1,150,3,3,44,0.25,36,0,2
"11319",29518654,"Culture Lovers Hideaway in Little Italy,  private",3566553,"Pamela","Palmerston-Little Italy",43.6601,-79.41742,1,94,2,9,25,4.35,1,34,2
"11320",29518817,"Domagas Residence",222243718,"Judith","Pleasant View",43.79357,-79.33775,3,30,1,3,425,0.2,1,0,4
"11321",29519124,"Spacious Downtown Waterfront Condo",220315400,"Corey","Waterfront Communities-The Island",43.6363,-79.39554,1,148,1,5,346,0.33,1,0,2
"11322",29519489,"East Downtown Toronto Studio Unit",195606737,"Sheng","South Riverdale",43.66536,-79.34948,1,99,1,114,24,7.26,3,17,3
"11323",29520342,"Classy & Lux Downtown 2 bedrm+ den condo",58109629,"Jo","Waterfront Communities-The Island",43.63913,-79.39828,1,280,2,48,6,3.03,7,209,2
"11324",29522689,"Modern, Clean, Cozy condo in Downtown Toronto 1",71842784,"Kallii","Moss Park",43.65186,-79.36606,1,143,1,114,2,7.29,2,146,3
"11325",29523213,"Your own Place",187044445,"Anthony","West Humber-Clairville",43.72466,-79.61543,3,70,1,89,46,5.68,5,0,3
"11326",29535609,"Cozy large bedroom + Queen bed + washroom+shower",222400512,"Rayan","Dorset Park",43.74944,-79.2703,3,50,1,127,15,8.39,1,64,3
"11327",29535698,"Central Location Downtown Toronto",222401447,"Anna Astrid","Church-Yonge Corridor",43.65917,-79.37741,3,99,1,3,409,0.21,1,0,1
"11328",29536328,"A place to enjoy for your stay in Toronto",222405393,"Dessale","Willowridge-Martingrove-Richview",43.67762,-79.5748,3,45,3,1,442,0.07,1,0,2
"11329",29537043,"Location! Luxurious Downtown Condo",17785222,"Alysa","Waterfront Communities-The Island",43.63981,-79.39607,1,76,1,12,3,0.94,1,172,2
"11330",29540251,"Fantastic Home close to Downtown",23261726,"Corbin","Trinity-Bellwoods",43.64683,-79.40646,1,296,3,8,326,0.57,1,0,2
"11331",29541119,"Double room with Views,  Queen West - free parking",3578042,"Yian","Little Portugal",43.64237,-79.42419,3,54,1,38,104,2.44,2,13,2
"11332",29542275,"Modern Basement - 2 Mins  from Lake Ontario (♥)",37950294,"Charith","South Parkdale",43.63565,-79.43547,1,89,1,72,13,4.68,5,157,3
"11333",29543520,"Nice room in beautiful apartment in Toronto",51034528,"Gisela","Lawrence Park North",43.72335,-79.41312,3,40,7,8,106,0.54,3,137,4
"11334",29547880,"ONE BED CONDO WITH FREE PARKING",212338176,"Bobby","Maple Leaf",43.71558,-79.48087,1,125,2,24,188,1.52,1,104,2
"11335",29548177,"A Bright, Beautiful Home near Downtown Toronto!",166424526,"Shruti","Humewood-Cedarvale",43.69798,-79.42488,1,121,2,9,59,0.65,1,0,2
"11336",29548567,"Luxurious Condo Near CN Tower with FREE Parking",217925839,"Emmy","Waterfront Communities-The Island",43.64038,-79.39734,1,135,1,90,20,5.68,2,178,3
"11337",29548991,"SPECTACULAR DOWNTOWN LOFT - 5STAR LOCATION + VIEWS",203561104,"Sophie","Niagara",43.63711,-79.40499,1,99,1,54,123,3.45,2,338,2
"11338",29553639,"INCREDIBLE ONE BEDROOM TORONTO APARTMENT+ BALCONY",147671398,"Andrey","Mimico (includes Humber Bay Shores)",43.61673,-79.48756,1,57,1,67,15,4.21,12,224,3
"11339",29557478,"Toronto Luxury condominium",5361294,"Lucas","Yorkdale-Glen Park",43.71359,-79.45517,3,65,15,1,423,0.07,1,0,1
"11340",29560623,"✦✦Luxury 1bed, Beautiful View + Parking / Subway",211526817,"Golsana","Willowdale East",43.7608,-79.4107,1,150,4,10,157,0.63,40,76,4
"11341",29561062,"Vacation Home",177943035,"Cindy","Morningside",43.79035,-79.21413,3,56,1,1,230,0.13,2,110,4
"11342",29561176,"260 Degree Breathtaking View Sub-Penthouse 2BR/2B",222560559,"Gary","Waterfront Communities-The Island",43.63883,-79.39738,1,300,1,50,214,3.38,1,0,2
"11343",29562038,"Large Private Apartment in the Heart of Downtown",103688712,"Charity","Trinity-Bellwoods",43.64902,-79.42068,1,87,5,5,17,0.34,2,28,2
"11344",29563831,"Cozy Apartment near Downtown",67909013,"Ardalan","Briar Hill-Belgravia",43.69818,-79.44895,1,70,3,11,85,0.98,1,103,2
"11345",29563925,"The Luxury Carriage  House STUDIO DOWNTOWN Toronto",222580459,"Jennifer","Palmerston-Little Italy",43.66038,-79.41178,1,90,2,15,45,0.97,1,45,2
"11346",29565342,"2 BIG  Room   around  York University Subway",43488381,"Runying","York University Heights",43.76741,-79.50421,3,41,2,7,208,0.44,35,365,4
"11347",29566071,"Guest suite near Sunnybrook hospital",222595578,"Bakri","Leaside-Bennington",43.71306,-79.37645,1,38,3,19,181,1.27,1,0,2
"11348",29567540,"Ultra modern home away from home",31879666,"Greg","Danforth East York",43.69248,-79.31998,1,601,3,13,87,0.83,2,90,2
"11349",29570984,"Sink into the Velvet Sofa at a Luxe Pad with High-Rise Views",222394971,"A","Waterfront Communities-The Island",43.64902,-79.3884,1,121,1,99,8,6.35,2,36,3
"11350",29571728,"A little gem in the heart of downtown Toronto",145712271,"Margarida","Waterfront Communities-The Island",43.64529,-79.39676,1,99,28,5,64,0.32,1,178,2
"11351",29573586,"Spacious Room in Downtown Victorian Heritage House",93441981,"Shehzad","Cabbagetown-South St.James Town",43.6638,-79.37215,3,50,1,1,426,0.07,2,0,1
"11352",29582954,"Casa Junction",148982833,"Jason","Junction Area",43.66643,-79.46148,1,135,5,8,163,0.7,1,9,2
"11353",29583770,"Ghalib Homestay # 2",70221397,"Asad","Briar Hill-Belgravia",43.70304,-79.44518,3,69,1,1,244,0.12,3,365,4
"11354",29583895,"Ghalib Homestay # 3",70221397,"Asad","Briar Hill-Belgravia",43.70237,-79.44306,3,69,1,2,230,0.15,3,365,4
"11355",29584931,"Clean and Cozy Home in Leslieville",312527,"Ariana","South Riverdale",43.66541,-79.32815,1,85,5,2,407,0.14,1,0,1
"11356",29586370,"Spacious 2 Bedroom Apartment",24317626,"Carolina","Humewood-Cedarvale",43.6863,-79.41982,1,99,5,5,320,0.33,1,0,2
"11357",29592493,"Beach and Queen Private Apartment",222759132,"Petra","The Beaches",43.67082,-79.29385,1,76,2,106,26,6.71,1,162,3
"11358",29593171,"Royal Corner Suite ★",215280503,"Rosa","Waterfront Communities-The Island",43.63933,-79.3966,1,300,1,51,51,3.46,1,179,2
"11359",29594353,"Beautiful home! Private Room in the Beaches",213053039,"Sofie","Woodbine Corridor",43.67872,-79.31104,3,49,3,1,167,0.18,3,365,4
"11360",29594445,"Nice room like home",222764321,"Jean","Tam O'Shanter-Sullivan",43.78048,-79.30836,3,34,1,6,66,0.38,4,365,4
"11361",29597313,"Spacious Condo Steps from the Convention Center in Toronto",60562318,"William","Waterfront Communities-The Island",43.64306,-79.37951,1,330,2,23,44,1.59,3,178,2
"11362",29599414,"Serene Condo in Period Brick Townhouse in Bloor West Village",51029137,"Meredith","Runnymede-Bloor West Village",43.66021,-79.48399,1,121,1,52,14,3.94,2,115,2
"11363",29602645,"Newly Renovated, 1 Bdr. High Ceiling Basement",94180126,"Holly","Dovercourt-Wallace Emerson-Junction",43.66174,-79.4324,1,125,2,5,36,1.42,1,223,2
"11364",29607703,"EXECUTIVE LAKE VIEW CONDO",92826071,"Festus","Mimico (includes Humber Bay Shores)",43.62287,-79.47946,1,121,1,24,382,1.55,1,8,2
"11365",29608429,"leduc Drive",222868177,"Dharmendar","Rexdale-Kipling",43.71841,-79.55883,1,99,1,7,237,0.46,1,365,2
"11366",29608625,"Walking distance to main subway station",119528487,"John","Taylor-Massey",43.69504,-79.30126,1,500,1,41,20,2.61,1,87,2
"11367",29613234,"SPECTACULAR DOWNTOWN CONDO  W/ STUNNING CITY VIEWS",8278123,"Noura","Niagara",43.63762,-79.40541,1,200,1,164,6,10.77,1,335,3
"11368",29623371,"Entire house, cozy and pet-friendly.",23148837,"Brian","Woodbine Corridor",43.68077,-79.31963,1,200,1,6,426,0.39,1,0,1
"11369",29623511,"Stunning Modern Escape",66631663,"Dana","Church-Yonge Corridor",43.66376,-79.37811,1,99,2,34,20,2.31,4,8,2
"11370",29627725,"Four Bed Room Luxurious House Close to UofT.",207168510,"Sami","Malvern",43.79524,-79.22214,1,300,2,3,272,0.2,1,0,4
"11371",29628274,"Trinity Bellwoods",221531847,"Hon","Trinity-Bellwoods",43.64994,-79.4113,1,274,1,14,88,0.91,1,41,2
"11372",29629090,"Executive Luxury Condo in the Sky | Union Station",37514178,"TO Stays","Waterfront Communities-The Island",43.64085,-79.38362,1,121,28,2,364,0.15,13,365,2
"11373",29630952,"Stunning 2 BR home w/ Ravine View",14401644,"Kelvin","O'Connor-Parkview",43.70423,-79.31349,1,105,2,67,3,4.57,1,133,3
"11374",29631679,"Private Basement Suite w/side Entrance Near Subway",223040388,"Jamuna","Ionview",43.73673,-79.27531,1,60,3,36,89,2.3,1,50,4
"11375",29634311,"Beautiful 2Bed & 2Bath w/parking near Hwy 401/404",174661737,"Gene & Amy","Henry Farm",43.77551,-79.33614,1,150,2,3,119,0.2,5,337,4
"11376",29634849,"Central Studio Close to Everything",203995284,"Ahmad","Kensington-Chinatown",43.65458,-79.39271,1,200,1,1,238,0.13,1,90,2
"11377",29637400,"Gem In The City Next to Union/CNTower/TIFF/MTCC",210585939,"Tony","Waterfront Communities-The Island",43.64462,-79.38989,1,99,1,99,13,6.33,4,31,3
"11378",29647793,"LUXURY 2BR+2BATH w Bal Walk2 MTCC+CN Tower ☆ Roger",79920634,"Martha","Waterfront Communities-The Island",43.63913,-79.39748,1,300,1,75,10,5.1,11,67,3
"11379",29648102,"North York Luxury High-End House Big Master Bdrm-1",215912260,"Yolanda","Willowdale East",43.77374,-79.40454,3,101,1,1,272,0.11,6,90,4
"11380",29650369,"Modern & Spacious Suite in the JUNCTION",258360,"Tracy","Junction Area",43.66918,-79.46483,1,80,2,33,15,2.11,2,79,2
"11381",29653327,"01 bright room around York University subway",43488381,"Runying","York University Heights",43.76797,-79.49615,3,45,3,11,56,0.79,35,305,4
"11382",29653958,"Restored Century Home Next to King St West",5376596,"Andrew","Niagara",43.64206,-79.40434,1,300,3,3,423,0.2,1,0,2
"11383",29656994,"LUXURY 2BR☆2Bath w Bal Walk2 Roger+CN Tower + MTCC",223221924,"Martha","Waterfront Communities-The Island",43.64005,-79.39866,1,300,28,4,209,0.33,6,103,2
"11384",29657132,"Bright private room from a 2 bedroom apartment",40964149,"Mohsen","Woburn",43.78042,-79.23095,3,30,2,17,35,1.17,1,32,4
"11385",29658275,"Unique Townhouse Chalet in Downtown Toronto Core",7118464,"Rob","Moss Park",43.65673,-79.37151,1,159,2,69,38,4.45,1,215,3
"11386",29658486,"Enjoy the heart of Downtown!",37381178,"Allison","Cabbagetown-South St.James Town",43.66613,-79.37509,1,99,1,1,427,0.07,1,0,1
"11387",29658975,"Private Room, & Bathroom Downtown Toronto",222012035,"John","South Riverdale",43.66552,-79.34902,3,99,1,69,18,4.42,4,0,3
"11388",29659038,"Luxury Downtown 2 Bedroom 2 Bath Corner Unit",80231180,"Ben","Annex",43.67157,-79.38837,1,209,1,51,26,4.12,2,15,2
"11389",29660304,"Entire Guest Unit | 1 Bedroom | Private Entry",8373692,"Ash","Oakridge",43.69552,-79.27804,1,121,1,46,5,3.02,1,122,2
"11390",29660419,"DWTN Hotel Style Apt up to 4 people",217825013,"Irina","Annex",43.67173,-79.40205,1,99,1,100,28,6.52,3,358,3
"11391",29660616,"01 Room at York University Subway",43488381,"Runying","York University Heights",43.76884,-79.49752,3,34,2,8,7,0.85,35,365,4
"11392",29660881,"Concrete Jungle - Full Condo",208253452,"Randi","Niagara",43.63677,-79.4054,1,200,2,20,45,1.3,2,49,2
"11393",29661201,"FAMILY OF 4 SUITE BY SICK KIDS 1 BDRM ON BAY CABLE",55442,"Furnished Condo Toronto","Bay Street Corridor",43.66274,-79.38571,1,329,1,1,187,0.16,7,356,2
"11394",29672650,"★☆High-End & High-Rise Condo Downtown+ Parking☆★",211526817,"Golsana","Waterfront Communities-The Island",43.64352,-79.39022,1,150,2,69,7,6.95,40,71,3
"11395",29673839,"LUXURY HISTORIC HOME | CENTRAL TORONTO | WEDDINGS",200937660,"Emily","Wychwood",43.67816,-79.43237,1,795,5,6,131,0.55,1,341,2
"11396",29675438,"1 BR Right By Ryerson",30813376,"Jeff","Church-Yonge Corridor",43.65982,-79.38034,1,113,5,18,105,1.42,3,61,2
"11397",29679661,"Kate's cozy basement bachelor",6355605,"Kate","Kensington-Chinatown",43.6562,-79.4037,1,87,3,11,181,0.71,2,343,2
"11398",29680040,"Toronto (Hidden by Airbnb) from Home",44450490,"Dinesh","Woburn",43.7639,-79.24691,1,121,2,2,328,0.13,2,166,4
